genome,sortase_present,sortase_count,lpxtg_present,lpxtg_count,bacteriocin_present,bacteriocin_count,crispr_cas_present,crispr_cas_count,stress_universal_present,stress_universal_count,clp_protease_present,clp_protease_count,phage_resistance_present,phage_resistance_count,amr_present,amr_count,virulence_present,virulence_count,phage_present,phage_count,total_genes
GCF_002786555.1_ASM278655v1_genomic,0,0.0,0,0.0,1,2.0,1,77.0,1,2.0,1,4.0,1,7.0,1,41.0,1,2.0,1,132.0,3723
GCF_002804185.1_ASM280418v1_genomic,1,3.0,1,5.0,1,19.0,1,7.0,1,7.0,1,5.0,1,3.0,1,34.0,1,1.0,1,71.0,2412
GCF_002804285.1_ASM280428v1_genomic,1,3.0,1,6.0,1,20.0,0,0.0,1,7.0,1,5.0,1,3.0,1,32.0,1,1.0,1,77.0,2407
GCF_002813615.1_ASM281361v1_genomic,1,5.0,1,10.0,1,11.0,1,317.0,1,3.0,1,4.0,1,3.0,1,37.0,1,15.0,1,141.0,3395
GCF_002813955.1_ASM281395v1_genomic,1,4.0,1,4.0,1,31.0,0,0.0,1,1.0,1,5.0,1,1.0,1,24.0,1,10.0,1,116.0,2206
GCF_002849695.1_ASM284969v1_genomic,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,4.0,1,14.0,1,51.0,1,21.0,1,46.0,4634
GCF_002849915.1_ASM284991v1_genomic,1,2.0,1,1.0,1,4.0,1,50.0,1,2.0,1,4.0,1,1.0,1,28.0,1,15.0,1,223.0,2368
GCF_002849935.1_ASM284993v1_genomic,1,2.0,0,0.0,1,2.0,1,70.0,1,2.0,1,4.0,1,1.0,1,26.0,1,19.0,1,306.0,2569
GCF_002849955.1_ASM284995v1_genomic,1,2.0,0,0.0,1,2.0,1,7.0,1,2.0,1,4.0,1,3.0,1,28.0,1,17.0,1,283.0,2426
GCF_002850455.1_ASM285045v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,7.0,1,53.0,1,28.0,1,44.0,4671
GCF_002859885.1_ASM285988v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,8.0,1,32.0,1,7.0,1,304.0,3764
GCF_002859905.1_ASM285990v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,8.0,1,32.0,1,7.0,1,306.0,3764
GCF_002859945.1_ASM285994v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,8.0,1,32.0,1,7.0,1,302.0,3762
GCF_002860065.1_ASM286006v1_genomic,0,0.0,0,0.0,1,4.0,0,0.0,1,6.0,1,7.0,1,21.0,1,75.0,1,19.0,1,95.0,6023
GCF_002863725.1_ASM286372v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,6.0,1,50.0,1,40.0,1,98.0,4732
GCF_002865565.1_ASM286556v1_genomic,1,5.0,1,8.0,1,13.0,1,69.0,1,3.0,1,5.0,1,4.0,1,34.0,1,16.0,1,159.0,3108
GCF_002865745.1_ASM286574v1_genomic,1,2.0,0,0.0,1,7.0,1,67.0,1,1.0,1,4.0,1,1.0,1,51.0,1,6.0,1,73.0,3842
GCF_002865765.1_ASM286576v1_genomic,1,2.0,0,0.0,1,4.0,1,7.0,1,1.0,1,3.0,1,1.0,1,53.0,1,7.0,1,46.0,3695
GCF_002865785.1_ASM286578v1_genomic,1,4.0,1,2.0,1,8.0,1,37.0,1,1.0,1,3.0,1,2.0,1,61.0,1,9.0,1,74.0,4226
GCF_002865805.1_ASM286580v1_genomic,1,1.0,0,0.0,1,5.0,1,41.0,1,1.0,1,3.0,1,1.0,1,43.0,1,6.0,1,68.0,3773
GCF_002865825.1_ASM286582v1_genomic,1,1.0,0,0.0,1,6.0,1,9.0,1,1.0,1,5.0,1,1.0,1,47.0,1,10.0,1,88.0,4089
GCF_002865845.1_ASM286584v1_genomic,1,2.0,0,0.0,1,7.0,1,28.0,1,1.0,1,5.0,1,1.0,1,47.0,1,9.0,1,123.0,4063
GCF_002865885.1_ASM286588v1_genomic,1,2.0,0,0.0,1,7.0,1,7.0,1,1.0,1,5.0,0,0.0,1,52.0,1,10.0,1,125.0,4029
GCF_002866045.1_ASM286604v1_genomic,1,2.0,0,0.0,1,5.0,1,53.0,1,1.0,1,4.0,1,1.0,1,49.0,1,11.0,1,113.0,4159
GCF_002866125.1_ASM286612v1_genomic,1,2.0,0,0.0,1,8.0,0,0.0,1,1.0,1,4.0,0,0.0,1,52.0,1,8.0,1,83.0,3949
GCF_002866225.1_ASM286622v1_genomic,1,2.0,0,0.0,1,7.0,1,9.0,1,1.0,1,4.0,0,0.0,1,51.0,1,7.0,1,121.0,4064
GCF_002892555.1_ASM289255v1_genomic,0,0.0,0,0.0,0,0.0,1,157.0,1,1.0,1,2.0,1,2.0,1,23.0,1,3.0,1,39.0,2182
GCF_002892595.1_ASM289259v1_genomic,0,0.0,0,0.0,0,0.0,1,122.0,1,1.0,1,2.0,1,2.0,1,25.0,1,5.0,1,76.0,2182
GCF_002892765.1_ASM289276v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,3.0,1,39.0,1,14.0,1,311.0,4192
GCF_002895225.1_ASM289522v1_genomic,1,3.0,1,8.0,1,8.0,0,0.0,1,6.0,1,4.0,1,2.0,1,32.0,1,2.0,1,63.0,2362
GCF_002902825.1_ASM290282v1_genomic,1,5.0,1,7.0,1,13.0,1,39.0,1,3.0,1,5.0,1,4.0,1,34.0,1,16.0,1,158.0,3052
GCF_002903005.1_ASM290300v1_genomic,0,0.0,0,0.0,1,1.0,1,2.0,1,9.0,1,4.0,1,48.0,1,53.0,1,36.0,1,266.0,6292
GCF_002906395.1_ASM290639v1_genomic,0,0.0,0,0.0,1,1.0,1,9.0,1,9.0,1,6.0,1,51.0,1,55.0,1,48.0,1,305.0,6896
GCF_002906875.1_ASM290687v1_genomic,1,2.0,1,12.0,1,17.0,0,0.0,1,8.0,1,5.0,1,4.0,1,50.0,1,7.0,1,131.0,3521
GCF_002946455.1_ASM294645v1_genomic,0,0.0,0,0.0,1,4.0,1,117.0,1,2.0,1,4.0,1,6.0,1,40.0,1,2.0,1,121.0,3694
GCF_002953375.1_ASM295337v1_genomic,1,2.0,0,0.0,1,1.0,1,48.0,1,4.0,1,4.0,1,14.0,1,67.0,1,17.0,1,59.0,4678
GCF_002970915.1_ASM297091v1_genomic,1,2.0,1,2.0,1,4.0,1,115.0,1,7.0,1,3.0,0,0.0,1,37.0,1,11.0,1,62.0,2645
GCF_002970935.1_ASM297093v1_genomic,1,2.0,1,2.0,1,5.0,1,127.0,1,7.0,1,3.0,1,2.0,1,36.0,1,8.0,1,65.0,2657
GCF_002993105.1_ASM299310v1_genomic,0,0.0,0,0.0,0,0.0,1,140.0,1,1.0,1,4.0,1,3.0,1,41.0,1,8.0,1,28.0,3104
GCF_003003495.1_ASM300349v1_genomic,1,1.0,1,5.0,1,26.0,0,0.0,1,1.0,1,5.0,1,2.0,1,25.0,1,11.0,1,68.0,2140
GCF_003010675.1_ASM301067v1_genomic,0,0.0,0,0.0,0,0.0,1,126.0,1,3.0,1,5.0,1,5.0,1,75.0,1,8.0,1,188.0,4310
GCF_003013635.1_ASM301363v1_genomic,1,1.0,1,1.0,1,2.0,1,144.0,0,0.0,1,4.0,1,2.0,1,30.0,1,5.0,1,31.0,2944
GCF_003017145.1_ASM301714v1_genomic,1,3.0,1,2.0,1,5.0,1,1.0,1,1.0,1,3.0,1,1.0,1,58.0,1,5.0,1,34.0,3764
GCF_003017195.1_ASM301719v1_genomic,1,3.0,1,2.0,1,3.0,1,1.0,1,1.0,1,3.0,1,1.0,1,58.0,1,5.0,1,34.0,3775
GCF_003017225.1_ASM301722v1_genomic,1,5.0,1,1.0,1,7.0,1,282.0,1,1.0,1,3.0,1,1.0,1,56.0,1,5.0,1,30.0,4043
GCF_003017335.1_ASM301733v1_genomic,1,4.0,1,2.0,1,8.0,1,1.0,1,1.0,1,3.0,1,1.0,1,56.0,1,5.0,1,51.0,3769
GCF_003044325.1_ASM304432v1_genomic,1,4.0,1,5.0,1,31.0,0,0.0,1,1.0,1,5.0,1,2.0,1,26.0,1,10.0,1,116.0,2253
GCF_003047125.1_ASM304712v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,7.0,1,52.0,1,36.0,1,47.0,4505
GCF_003058345.1_ASM305834v1_genomic,1,2.0,0,0.0,1,4.0,1,19.0,1,1.0,1,3.0,1,1.0,1,49.0,1,5.0,1,47.0,3669
GCF_003058445.1_ASM305844v1_genomic,1,2.0,0,0.0,1,5.0,1,166.0,1,1.0,1,3.0,1,1.0,1,51.0,1,8.0,1,65.0,3937
GCF_003150935.1_ASM315093v1_genomic,1,1.0,1,5.0,1,6.0,1,40.0,1,2.0,1,5.0,0,0.0,1,21.0,1,6.0,1,3.0,1626
GCF_003151025.1_ASM315102v1_genomic,1,1.0,1,2.0,1,2.0,1,39.0,1,2.0,1,5.0,0,0.0,1,23.0,1,8.0,1,20.0,1968
GCF_003173695.1_ASM317369v1_genomic,1,1.0,1,2.0,1,4.0,1,40.0,1,2.0,1,5.0,1,2.0,1,21.0,1,8.0,1,9.0,1832
GCF_003184465.1_ASM318446v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,6.0,1,57.0,1,17.0,1,41.0,5047
GCF_003186205.1_ASM318620v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,6.0,1,52.0,1,21.0,1,37.0,4910
GCF_003186595.1_ASM318659v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,6.0,1,57.0,1,21.0,1,28.0,4915
GCF_003203455.1_ASM320345v1_genomic,1,12.0,1,3.0,1,4.0,0,0.0,0,0.0,1,4.0,1,1.0,1,36.0,1,14.0,1,73.0,3519
GCF_003258335.1_ASM325833v1_genomic,0,0.0,0,0.0,0,0.0,1,72.0,1,1.0,1,4.0,1,2.0,1,40.0,1,8.0,1,26.0,2967
GCF_003293675.1_ASM329367v1_genomic,1,1.0,1,1.0,0,0.0,1,3.0,0,0.0,1,4.0,1,2.0,1,11.0,1,19.0,1,12.0,1255
GCF_003294855.2_ASM329485v2_genomic,0,0.0,0,0.0,0,0.0,1,155.0,1,3.0,1,4.0,1,12.0,1,49.0,1,9.0,1,119.0,4641
GCF_003294895.2_ASM329489v2_genomic,0,0.0,0,0.0,0,0.0,1,137.0,1,3.0,1,4.0,1,13.0,1,51.0,1,10.0,1,226.0,4966
GCF_003335165.1_ASM333516v1_genomic,0,0.0,0,0.0,1,1.0,1,1.0,1,3.0,1,5.0,1,7.0,1,46.0,1,13.0,1,152.0,3372
GCF_003345295.1_ASM334529v1_genomic,1,1.0,0,0.0,1,1.0,0,0.0,1,4.0,1,4.0,1,9.0,1,59.0,1,22.0,1,46.0,4937
GCF_003345315.1_ASM334531v1_genomic,1,2.0,0,0.0,1,8.0,1,37.0,1,1.0,1,3.0,1,1.0,1,48.0,1,9.0,1,79.0,3926
GCF_003345335.1_ASM334533v1_genomic,1,2.0,0,0.0,1,8.0,1,23.0,1,1.0,1,4.0,1,2.0,1,52.0,1,11.0,1,123.0,4155
GCF_003350945.1_ASM335094v1_genomic,1,6.0,1,4.0,1,3.0,1,88.0,0,0.0,1,3.0,1,1.0,1,36.0,1,7.0,1,80.0,3223
GCF_003351525.1_ASM335152v1_genomic,1,1.0,1,5.0,1,26.0,0,0.0,1,1.0,1,5.0,1,2.0,1,25.0,1,12.0,1,95.0,2240
GCF_003351645.1_ASM335164v1_genomic,1,1.0,1,5.0,1,21.0,0,0.0,1,1.0,1,5.0,1,1.0,1,23.0,1,10.0,1,96.0,2210
GCF_003351725.1_ASM335172v1_genomic,1,1.0,1,3.0,1,27.0,0,0.0,1,1.0,1,5.0,1,2.0,1,25.0,1,10.0,1,80.0,2186
GCF_003351805.1_ASM335180v1_genomic,1,1.0,1,1.0,1,2.0,1,101.0,1,1.0,1,5.0,1,1.0,1,25.0,1,5.0,1,50.0,2098
GCF_003367435.1_ASM336743v1_genomic,1,1.0,1,3.0,1,29.0,0,0.0,1,1.0,1,5.0,1,2.0,1,23.0,1,11.0,1,95.0,2261
GCF_003428395.1_ASM342839v1_genomic,1,1.0,0,0.0,1,2.0,1,37.0,1,2.0,1,5.0,0,0.0,1,27.0,1,11.0,1,78.0,2048
GCF_003430865.2_ASM343086v2_genomic,0,0.0,0,0.0,0,0.0,1,8.0,1,2.0,1,4.0,1,5.0,1,51.0,1,19.0,1,278.0,3760
GCF_003491225.1_ASM349122v1_genomic,0,0.0,0,0.0,1,2.0,0,0.0,1,3.0,1,4.0,1,18.0,1,46.0,1,19.0,1,87.0,4783
GCF_003491245.1_ASM349124v1_genomic,0,0.0,0,0.0,1,2.0,1,122.0,1,3.0,1,4.0,1,19.0,1,48.0,1,19.0,1,61.0,4698
GCF_003515045.1_ASM351504v1_genomic,0,0.0,0,0.0,0,0.0,1,45.0,0,0.0,1,3.0,1,3.0,1,34.0,1,10.0,1,19.0,2441
GCF_003544835.1_ASM354483v1_genomic,0,0.0,1,1.0,0,0.0,1,33.0,1,1.0,1,3.0,1,3.0,1,24.0,1,8.0,1,11.0,2084
GCF_003546465.1_ASM354646v1_genomic,0,0.0,1,1.0,1,3.0,0,0.0,1,9.0,1,6.0,1,33.0,1,111.0,1,40.0,1,156.0,7897
GCF_003547015.1_ASM354701v1_genomic,0,0.0,0,0.0,1,4.0,0,0.0,1,4.0,1,6.0,1,23.0,1,73.0,1,21.0,1,99.0,6096
GCF_003584685.1_ASM358468v1_genomic,1,2.0,1,3.0,1,7.0,0,0.0,1,2.0,1,5.0,1,1.0,1,25.0,1,12.0,1,40.0,1936
GCF_003606245.1_ASM360624v1_genomic,0,0.0,0,0.0,1,4.0,0,0.0,1,6.0,1,6.0,1,27.0,1,76.0,1,20.0,1,85.0,6086
GCF_003609775.1_ASM360977v1_genomic,0,0.0,0,0.0,0,0.0,1,136.0,0,0.0,1,3.0,1,1.0,1,32.0,1,12.0,1,29.0,2605
GCF_003609935.1_ASM360993v1_genomic,1,2.0,1,5.0,1,21.0,0,0.0,1,1.0,1,5.0,1,2.0,1,23.0,1,9.0,1,93.0,2126
GCF_003627035.1_ASM362703v1_genomic,0,0.0,0,0.0,0,0.0,1,18.0,1,2.0,1,4.0,0,0.0,1,19.0,1,3.0,1,7.0,1287
GCF_003660085.1_ASM366008v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,3.0,1,4.0,1,25.0,1,10.0,1,10.0,2092
GCF_003660105.1_ASM366010v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,1,3.0,1,2.0,1,25.0,1,8.0,1,20.0,2171
GCF_003713105.1_ASM371310v1_genomic,0,0.0,0,0.0,1,1.0,1,8.0,1,2.0,1,6.0,1,29.0,1,107.0,1,32.0,1,90.0,7213
GCF_003716855.1_ASM371685v1_genomic,0,0.0,0,0.0,0,0.0,1,48.0,1,2.0,1,5.0,1,4.0,1,53.0,1,16.0,1,16.0,3670
GCF_003795065.1_ASM379506v1_genomic,1,2.0,1,2.0,1,6.0,0,0.0,1,2.0,1,5.0,1,4.0,1,28.0,1,20.0,1,254.0,2423
GCF_003812485.1_ASM381248v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,1,3.0,1,4.0,1,5.0,1,72.0,1,16.0,1,162.0,4205
GCF_003812765.1_ASM381276v1_genomic,0,0.0,1,6.0,1,1.0,0,0.0,0,0.0,1,3.0,1,2.0,1,12.0,1,12.0,1,8.0,1393
GCF_003813045.1_ASM381304v1_genomic,0,0.0,1,1.0,1,1.0,0,0.0,1,9.0,1,5.0,1,19.0,1,74.0,1,18.0,1,112.0,5800
GCF_003856735.1_ASM385673v1_genomic,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,1,9.0,1,22.0,1,14.0,1,26.0,1866
GCF_003925855.2_ASM392585v2_genomic,0,0.0,0,0.0,0,0.0,1,25.0,1,3.0,1,4.0,1,12.0,1,45.0,1,14.0,1,234.0,4597
GCF_003939045.1_ASM393904v1_genomic,0,0.0,1,1.0,0,0.0,1,36.0,1,1.0,1,4.0,1,2.0,1,22.0,1,7.0,1,21.0,2013
GCF_003952785.1_ASM395278v1_genomic,0,0.0,0,0.0,0,0.0,1,9.0,1,3.0,1,4.0,1,3.0,1,52.0,1,25.0,1,260.0,3815
GCF_003952845.1_ASM395284v1_genomic,1,1.0,1,2.0,1,8.0,1,85.0,1,2.0,1,4.0,1,1.0,1,28.0,1,10.0,1,36.0,2184
GCF_003966485.1_ASM396648v1_genomic,1,1.0,1,5.0,1,22.0,0,0.0,1,1.0,1,5.0,1,1.0,1,23.0,1,10.0,1,96.0,2208
GCF_003971565.1_ASM397156v1_genomic,1,3.0,1,4.0,1,4.0,1,19.0,1,2.0,1,5.0,1,2.0,1,27.0,1,23.0,1,227.0,2528
GCF_003994915.1_ASM399491v1_genomic,1,1.0,1,5.0,1,23.0,0,0.0,1,1.0,1,5.0,1,1.0,1,23.0,1,9.0,1,71.0,2126
GCF_003999355.1_ASM399935v1_genomic,1,1.0,0,0.0,1,1.0,1,93.0,1,2.0,1,5.0,0,0.0,1,21.0,1,8.0,1,37.0,1786
GCF_004006815.1_ASM400681v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,1,5.0,1,6.0,1,57.0,1,15.0,1,32.0,4977
GCF_004009615.1_ASM400961v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,8.0,1,31.0,1,15.0,1,83.0,3537
GCF_004009715.1_ASM400971v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,3.0,1,42.0,1,14.0,1,313.0,4113
GCF_004009755.1_ASM400975v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,7.0,1,32.0,1,13.0,1,63.0,3583
GCF_004009815.1_ASM400981v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,3.0,1,45.0,1,15.0,1,307.0,4137
GCF_004011315.1_ASM401131v1_genomic,1,2.0,1,1.0,1,4.0,1,55.0,1,2.0,1,5.0,1,4.0,1,34.0,1,11.0,1,83.0,2108
GCF_004028355.1_ASM402835v1_genomic,1,2.0,1,3.0,1,13.0,1,20.0,1,1.0,1,7.0,1,4.0,1,17.0,1,15.0,1,147.0,2038
GCF_004114715.1_ASM411471v1_genomic,0,0.0,0,0.0,1,2.0,1,93.0,1,2.0,1,4.0,1,7.0,1,41.0,1,2.0,1,143.0,3748
GCF_004114755.1_ASM411475v1_genomic,1,1.0,1,2.0,1,6.0,1,75.0,1,2.0,1,4.0,1,5.0,1,26.0,1,19.0,1,165.0,2363
GCF_004208435.1_ASM420843v1_genomic,1,1.0,1,1.0,1,2.0,1,32.0,0,0.0,1,4.0,1,2.0,1,26.0,1,4.0,1,15.0,3245
GCF_004208455.1_ASM420845v1_genomic,1,1.0,1,1.0,1,2.0,1,25.0,0,0.0,1,4.0,1,2.0,1,26.0,1,4.0,1,15.0,3236
GCF_004291255.1_ASM429125v1_genomic,1,1.0,1,3.0,1,29.0,0,0.0,1,1.0,1,5.0,1,2.0,1,24.0,1,10.0,1,99.0,2209
GCF_004296435.1_ASM429643v1_genomic,0,0.0,0,0.0,1,1.0,0,0.0,1,3.0,1,4.0,1,16.0,1,50.0,1,16.0,1,88.0,4623
GCF_004319585.1_ASM431958v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,7.0,1,6.0,1,44.0,1,20.0,1,45.0,3721
GCF_004319645.1_ASM431964v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,8.0,1,53.0,1,28.0,1,57.0,4627
GCF_004319685.1_ASM431968v1_genomic,1,1.0,1,3.0,0,0.0,1,121.0,0,0.0,1,4.0,1,5.0,1,23.0,1,11.0,1,18.0,2057
GCF_004337595.1_ASM433759v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,1,3.0,1,4.0,1,6.0,1,49.0,1,14.0,1,208.0,3843
GCF_004345065.1_ASM434506v1_genomic,0,0.0,0,0.0,1,5.0,1,1.0,0,0.0,1,3.0,1,3.0,1,16.0,1,13.0,1,4.0,2180
GCF_004355205.1_ASM435520v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,10.0,1,54.0,1,31.0,1,69.0,4782
GCF_004355265.1_ASM435526v1_genomic,1,2.0,1,1.0,1,2.0,1,67.0,1,6.0,1,4.0,1,2.0,1,27.0,1,3.0,1,21.0,2039
GCF_004634545.1_ASM463454v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,8.0,1,32.0,1,7.0,1,304.0,3767
GCF_004637245.1_ASM463724v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,3.0,1,45.0,1,15.0,1,310.0,4151
GCF_004684305.1_ASM468430v1_genomic,0,0.0,0,0.0,1,3.0,0,0.0,1,3.0,1,4.0,1,19.0,1,50.0,1,18.0,1,110.0,4987
GCF_004684325.1_ASM468432v1_genomic,0,0.0,0,0.0,1,3.0,0,0.0,1,3.0,1,4.0,1,19.0,1,50.0,1,18.0,1,110.0,4956
GCF_005311025.1_ASM531102v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,5.0,1,4.0,1,59.0,1,25.0,1,20.0,3892
GCF_005519305.1_ASM551930v1_genomic,0,0.0,0,0.0,0,0.0,1,162.0,1,1.0,1,4.0,1,2.0,1,41.0,1,14.0,1,44.0,3263
GCF_005706655.1_ASM570665v1_genomic,0,0.0,1,1.0,0,0.0,1,76.0,0,0.0,1,3.0,1,14.0,1,54.0,1,18.0,1,45.0,4532
GCF_005886055.1_ASM588605v1_genomic,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,1,3.0,1,1.0,1,33.0,1,3.0,1,16.0,2328
GCF_005886075.1_ASM588607v1_genomic,1,2.0,1,2.0,1,10.0,1,43.0,1,2.0,1,5.0,1,3.0,1,24.0,1,13.0,1,48.0,2100
GCF_006088775.1_ASM608877v1_genomic,1,2.0,1,2.0,0,0.0,1,6.0,1,1.0,1,6.0,0,0.0,1,8.0,1,6.0,1,25.0,1934
GCF_006094315.1_ASM609431v1_genomic,0,0.0,1,1.0,1,3.0,0,0.0,1,9.0,1,6.0,1,33.0,1,111.0,1,39.0,1,161.0,7897
GCF_006165035.1_ASM616503v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,1,3.0,1,2.0,1,25.0,1,8.0,1,20.0,2179
GCF_006364235.1_ASM636423v1_genomic,1,2.0,1,3.0,1,13.0,1,20.0,1,1.0,1,7.0,1,4.0,1,17.0,1,15.0,1,147.0,2039
GCF_006364295.1_ASM636429v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0,1,4.0,1,40.0,1,54.0,1,28.0,1,108.0,5428
GCF_006546965.1_ASM654696v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,1,13.0,1,63.0,1,28.0,1,210.0,5367
GCF_006704185.1_ASM670418v1_genomic,1,1.0,0,0.0,1,2.0,1,114.0,1,1.0,1,5.0,1,2.0,1,25.0,1,8.0,1,55.0,2180
GCF_006740305.1_ASM674030v1_genomic,1,1.0,1,1.0,1,1.0,1,39.0,1,1.0,1,5.0,1,3.0,1,27.0,1,6.0,1,79.0,1973
GCF_006742345.1_ASM674234v1_genomic,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,4.0,1,20.0,1,59.0,1,27.0,1,77.0,4333
GCF_006757745.1_ASM675774v1_genomic,0,0.0,0,0.0,0,0.0,1,124.0,1,1.0,1,4.0,1,2.0,1,41.0,1,10.0,1,67.0,3439
GCF_007005625.1_ASM700562v1_genomic,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,1,3.0,1,2.0,1,30.0,1,5.0,1,5.0,2300
GCF_007012325.1_ASM701232v1_genomic,0,0.0,0,0.0,0,0.0,1,49.0,0,0.0,1,4.0,1,23.0,1,65.0,1,34.0,1,170.0,6148
GCF_007179295.1_ASM717929v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,4.0,1,12.0,1,53.0,1,12.0,1,174.0,4459
GCF_008180305.1_ASM818030v1_genomic,0,0.0,0,0.0,0,0.0,1,2.0,1,3.0,1,4.0,1,5.0,1,46.0,1,18.0,1,117.0,3753
GCF_008253725.1_ASM825372v1_genomic,1,1.0,1,4.0,1,26.0,0,0.0,1,1.0,1,4.0,1,2.0,1,25.0,1,11.0,1,67.0,2133
GCF_008305695.1_ASM830569v1_genomic,1,1.0,1,5.0,1,22.0,1,35.0,1,1.0,1,6.0,1,2.0,1,40.0,1,10.0,1,81.0,2400
GCF_008369705.1_ASM836970v1_genomic,0,0.0,1,1.0,1,2.0,1,31.0,0,0.0,1,3.0,1,11.0,1,56.0,1,16.0,1,57.0,4654
GCF_008693685.1_ASM869368v1_genomic,1,1.0,0,0.0,0,0.0,1,1.0,1,5.0,1,4.0,1,5.0,1,50.0,1,40.0,1,74.0,4523
GCF_008727375.1_ASM872737v1_genomic,0,0.0,0,0.0,1,4.0,1,27.0,0,0.0,1,3.0,1,2.0,1,21.0,1,3.0,1,16.0,1947
GCF_008727495.1_ASM872749v1_genomic,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,1,3.0,1,3.0,1,22.0,1,12.0,1,22.0,2016
GCF_008728395.1_ASM872839v1_genomic,0,0.0,0,0.0,1,1.0,1,23.0,0,0.0,1,4.0,1,15.0,1,61.0,1,19.0,1,73.0,4385
GCF_008831385.1_ASM883138v1_genomic,0,0.0,0,0.0,0,0.0,1,207.0,1,3.0,1,4.0,1,1.0,1,18.0,1,4.0,1,36.0,2047
GCF_008831485.1_ASM883148v1_genomic,0,0.0,0,0.0,1,1.0,1,118.0,1,2.0,1,5.0,1,3.0,1,17.0,1,13.0,1,101.0,1831
GCF_009497035.1_ASM949703v1_genomic,1,1.0,1,1.0,1,2.0,1,7.0,1,3.0,1,5.0,0,0.0,1,23.0,1,12.0,1,61.0,1807
GCF_009497775.1_ASM949777v1_genomic,0,0.0,0,0.0,0,0.0,1,9.0,1,3.0,1,5.0,1,3.0,1,58.0,1,22.0,1,23.0,3867
GCF_009556455.1_ASM955645v1_genomic,1,1.0,1,3.0,1,1.0,0,0.0,1,1.0,1,3.0,1,4.0,1,12.0,1,11.0,1,9.0,1338
GCF_009586235.1_ASM958623v1_genomic,0,0.0,0,0.0,1,3.0,0,0.0,1,6.0,1,6.0,1,33.0,1,108.0,1,40.0,1,70.0,7548
GCF_009627535.1_ASM962753v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,8.0,1,32.0,1,7.0,1,304.0,3768
GCF_009627795.1_ASM962779v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,8.0,1,32.0,1,7.0,1,304.0,3766
GCF_009627975.1_ASM962797v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,8.0,1,32.0,1,7.0,1,304.0,3769
GCF_009664475.1_ASM966447v1_genomic,1,1.0,1,6.0,1,27.0,0,0.0,1,1.0,1,5.0,1,2.0,1,28.0,1,9.0,1,81.0,2173
GCF_009665355.1_ASM966535v1_genomic,1,2.0,0,0.0,1,2.0,0,0.0,1,5.0,1,4.0,1,11.0,1,62.0,1,14.0,1,31.0,4417
